subset,model,sample_id,condition_name,condition_value,success,score,score_all,field_accuracy,error_type,latency_sec,prompt_tokens,completion_tokens,answer_excerpt,prediction_excerpt,error_excerpt,source_file
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0001,binding_k/query_count,64/5,True,0.0,0.0,0.8,partial_triplet,43.250572,35971.0,2252.0,53D-FND-MPD|ZPB-LGA-NAB|2GC-ULP-Z6W|JMD-GF4-XSE|FT3-L22-LSR,53D-FND-MPD|73G-VC8-XA2|2GC-ULP-Z6W|JMD-GF4-XSE|FT3-L22-LSR,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0002,binding_k/query_count,64/5,True,1.0,1.0,1.0,correct,89.995831,35991.0,2361.0,JWY-JLY-9DD|YG9-UAD-QNT|XCS-V3C-22Z|5YL-YN6-MYF|5BR-T8P-9P8,JWY-JLY-9DD|YG9-UAD-QNT|XCS-V3C-22Z|5YL-YN6-MYF|5BR-T8P-9P8,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0003,binding_k/query_count,64/5,True,1.0,1.0,1.0,correct,144.384489,35999.0,1709.0,3WP-A43-YN3|2PZ-NAD-P7H|Z5A-TC6-XV9|ELC-H9T-94L|AKL-ZQK-YYF,3WP-A43-YN3|2PZ-NAD-P7H|Z5A-TC6-XV9|ELC-H9T-94L|AKL-ZQK-YYF,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0004,binding_k/query_count,64/5,False,,0.0,,request_error,0.0,31991.0,,WMY-LLP-NT6|R99-JHL-QLC|9YE-JWG-BQC|JH7-5DM-XJS|CWJ-VGV-VZY,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0005,binding_k/query_count,64/5,False,,0.0,,request_error,0.0,31991.0,,7K3-65D-5KR|PCY-TVK-L72|25Z-2XG-VM9|BF5-HA4-7CS|DWM-39S-X3F,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0006,binding_k/query_count,64/5,True,0.0,0.0,0.8,partial_triplet,40.681853,35999.0,2180.0,WAT-THQ-R2F|SWX-KRF-DAN|3T5-2D2-4L9|WHX-BWG-XY7|RPS-DPZ-36J,SWX-KRF-DAN|3T5-2D2-4L9|WHX-BWG-XY7|RPS-DPZ-36J,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q05_0007,binding_k/query_count,64/5,True,0.0,0.0,0.8,partial_triplet,135.33536,35977.0,1976.0,BD2-ZKG-4H4|99M-V2M-AGP|UDQ-P2X-6X9|Y2D-H4Z-PX8|RB5-5T8-NXL,99M-V2M-AGP|UDQ-P2X-6X9|Y2D-H4Z-PX8|RB5-5T8-NXL,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0000,binding_k/query_count,64/8,True,1.0,1.0,1.0,correct,38.136813,36026.0,2291.0,H5E-CEV-A9Z|WKS-TTT-R2V|Q63-956-SJG|C4L-F33-JCE|66C-DSD-73U|NT4-VBM-C3S|5HP-MQG-HUH|YD3-8TR-MFV,H5E-CEV-A9Z|WKS-TTT-R2V|Q63-956-SJG|C4L-F33-JCE|66C-DSD-73U|NT4-VBM-C3S|5HP-MQG-HUH|YD3-8TR-MFV,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0001,binding_k/query_count,64/8,True,0.0,0.0,0.75,partial_triplet,36.076747,36016.0,1632.0,JQR-EUY-S3S|M7T-K78-258|FYQ-PED-J6H|7JD-6ZB-9KN|QM5-2RV-5QP|DST-2RT-STL|TNC-AAK-5J6|MZP-38X-FHK,JQR-EUY-S3S|M7T-K78-258|FYQ-PED-J6H|7JD-6ZB-9KN|QM5-2RV-5QP|DST-2RT-STL|M2B-XHC-B4F|MAZP-38X-FHK,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0002,binding_k/query_count,64/8,True,0.0,0.0,0.875,partial_triplet,134.433978,36003.0,1263.0,5WJ-8ZT-6RX|DNV-RUY-VVP|859-HLZ-3RH|SU5-ZD3-75F|FY8-H44-CYH|UNC-U6V-BYP|ZLE-M9K-QKU|UDX-BCU-SFG,DNV-RUY-VVP|859-HLZ-3RH|SU5-ZD3-75F|FY8-H44-CYH|UNC-U6V-BYP|ZLE-M9K-QKU|UDX-BCU-SFG,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0003,binding_k/query_count,64/8,True,1.0,1.0,1.0,correct,41.12859,36007.0,2144.0,W6L-RCY-PB3|K7L-HGC-9QM|EA6-J6X-JVD|25P-UTS-WN2|V3Y-MQK-5RV|QBX-9HA-ZWB|CFN-Q64-FRC|W25-MLS-RRN,W6L-RCY-PB3|K7L-HGC-9QM|EA6-J6X-JVD|25P-UTS-WN2|V3Y-MQK-5RV|QBX-9HA-ZWB|CFN-Q64-FRC|W25-MLS-RRN,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0004,binding_k/query_count,64/8,True,0.0,0.0,0.875,partial_triplet,45.706059,36007.0,3177.0,K6W-6U4-8G7|L8J-YP8-TAS|QC9-TMY-QDP|EWT-NNM-F6H|RB2-N56-HH5|9XH-P2D-A8U|A5R-B8H-38G|FW3-NKG-FD5,K6W-6U4-8G7|L8J-YP8-TAS|QC9-TMY-QDP|EWY-NNM-F6H|RB2-N56-HH5|9XH-P2D-A8U|A5R-B8H-38G|FW3-NKG-FD5,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0005,binding_k/query_count,64/8,True,0.0,0.0,0.625,partial_triplet,41.338783,35992.0,1597.0,9JM-BYR-J3R|5MG-RNL-P4F|WYU-HFQ-WMG|UXM-D6B-BH7|JGG-KME-5SB|TMF-HCN-TGX|B5Z-CNG-RX9|HKM-9PX-VAX,9JM-BYR-J3R|AZ3-HX5-9BA|WYU-HFQ-WMG|JGG-KME-5SB|TMF-HCN-TGX|B5Z-CNG-RX9,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0006,binding_k/query_count,64/8,True,0.0,0.0,0.875,decoy_value_capture,35.779906,36022.0,2229.0,MK8-5W4-55S|AHF-JXL-D23|LE6-GVX-4G3|TAF-F5V-P8C|H5Z-8WK-8GQ|6HS-GSK-R5L|DR5-88S-9FH|DV4-XR5-5VY,MK8-5W4-55S|AHF-JXL-D23|LE6-GVX-4G3|TAF-F5V-P8C|H5Z-8WK-8GQ|6HS-GSK-R5L|DR5-T8S-9FH|DV4-XR5-5VY,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,qwen3_14b_thinking,pac2_C_binding_v5_K64_Q08_0007,binding_k/query_count,64/8,True,0.0,0.0,0.875,partial_triplet,143.019751,36008.0,2445.0,W5W-NNZ-L3N|RHT-3VP-VC4|V34-WT8-CXM|89G-56N-99F|CTF-LJL-ZMK|ABK-4Z3-XYD|357-AWL-9CY|UXQ-HM9-VMD,W5W-NNZ-L3N|RHT-3VP-VC4|V34-WT8-CXM|89G-56N-99F|CTF-LJL-ZMK|357-AWL-9CY|UXQ-HM9-VMD,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\qwen3_14b_thinking.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0000,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31996.0,,VSW-W26-B4C|UQB-CG7-AG5|YT8-85F-XVW,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0001,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31983.0,,CE4-6QX-78R|TCU-WAG-RZG|UYP-KXW-ZS5,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0002,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31990.0,,MZD-PYM-4XZ|ZPA-322-FXA|FZT-ZC9-TBG,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0003,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31979.0,,BH4-C9J-H4X|YT5-9CP-2PE|NDE-VCM-UNR,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0004,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31980.0,,HNL-ZYV-2ZP|K4M-KYL-UNR|UAV-59D-8PF,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0005,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31987.0,,N9C-YEQ-YMC|B87-PA4-S46|28K-JPH-MUX,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0006,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31990.0,,666-5ES-EM4|KY5-D27-AKF|LTM-FHC-KZB,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q03_0007,binding_k/query_count,16/3,False,,0.0,,request_error,0.0,31985.0,,XCN-3N2-S2E|6NS-UZT-DS2|QQR-M4S-LLG,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0000,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31985.0,,EQS-G5A-AJN|PC2-GH8-LCX|Q6Y-GFV-5B9|7C6-C9L-S83|T59-4AJ-FKR,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0001,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31987.0,,J26-L94-7QV|V3S-LVW-QXL|9ET-BYP-W7X|UNT-ETK-ZYS|GK8-KE5-SN3,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0002,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31984.0,,ASJ-TRX-BMC|DBS-HYK-P8F|5S5-SDL-4Q5|4JC-UBM-JUS|4G9-XMB-PFR,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0003,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31992.0,,XM2-JWJ-3M9|M5S-LLE-99P|TJB-PEU-EDB|UP3-287-S9K|T6X-4HG-MNQ,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0004,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31986.0,,7UE-XSZ-T3H|GEB-JKK-LG8|ZM6-9ZZ-J4K|M3Q-6GJ-7Y4|VBK-XA9-FWN,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0005,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31984.0,,9UA-78F-4ED|7S9-FDS-7BN|7DP-KYX-38V|SY5-EPF-G64|HPG-3ZZ-6U7,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0006,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31984.0,,B76-MPU-NGG|MGV-KG8-LC8|KWZ-V3V-M5N|L54-QUX-H2E|CZ7-BNJ-T46,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q05_0007,binding_k/query_count,16/5,False,,0.0,,request_error,0.0,31980.0,,64M-7KN-ZRZ|JAC-THS-FPV|P23-9JC-RDQ|78Q-9V7-T7Y|WXR-SH9-EHK,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0000,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31996.0,,XVT-ZDG-JAK|J77-F6U-SQN|3WG-AZ6-C7B|RLL-CKC-EAX|WQE-EPK-AJ5|5U9-PDU-LJE|WNS-HCE-QTR|9DU-QP3-HH8,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0001,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31983.0,,T6W-84C-EHR|D8Y-ZAG-6DM|7M8-7VE-QJV|SRA-RUX-UD5|AZ3-QBT-3BQ|WTM-X2Y-CTM|ZYH-DRW-W5F|UPP-JZ6-F3C,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0002,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31990.0,,PY4-WF8-MY6|5GB-M5W-NHU|P8V-NNT-AAF|MNT-Y98-VB6|JFU-2FY-TX7|CPY-HHY-MBK|AHA-XSL-A5A|YN2-MZF-VY9,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0003,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31975.0,,HJG-Y8F-2AT|EDT-ZWJ-VWH|468-SPG-YFN|FXJ-U38-RFR|ESE-J9V-RYB|BL2-86K-P3W|B3D-6Z2-N5F|DHL-9TE-RCT,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0004,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31995.0,,PMR-J5H-BNT|VJF-555-LQL|HBS-VCK-9FC|RNB-VFH-CMX|AND-ZUJ-XFJ|YZ2-KEZ-WTS|MDP-YDA-4VA|6MW-CLA-FMU,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0005,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31985.0,,HCP-A2R-TU9|K4M-WAK-638|DK8-EX9-BPS|LHS-5N4-HK8|4AN-B4J-Z8N|YQJ-646-B2G|YLT-BLK-V5S|93J-AEX-BN8,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0006,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31988.0,,R2W-6WJ-GM3|VKT-UC4-MGY|7BL-M5F-THF|P9B-VSA-D7W|LTB-268-7DZ|AL9-Q9Q-8VU|KYX-MFE-HZN|F2E-ZTA-JJ6,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K16_Q08_0007,binding_k/query_count,16/8,False,,0.0,,request_error,0.0,31986.0,,TEU-K3C-XT3|MWE-8VL-Z5W|BLB-5ES-T5C|JJ8-QRG-EJF|LRJ-TX6-GJA|86T-MQ2-LAY|GSD-V6X-7UG|D68-KKN-Y39,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0000,binding_k/query_count,32/3,True,0.0,0.0,0.6667,decoy_value_capture,56.650625,37675.0,42.0,6PN-DH8-CEG|FVM-VDV-KT9|X4F-U3B-WA7,6PN-DH8-CEG|FVM-VDN-KT9|X4F-U3B-WA7,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0001,binding_k/query_count,32/3,False,,0.0,,request_error,0.0,31983.0,,ATU-4UE-MFA|N3G-DEY-ECP|BNA-3LQ-XPV,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0002,binding_k/query_count,32/3,True,1.0,1.0,1.0,correct,55.563167,37765.0,31.0,TH8-45G-5P7|V4A-CWP-BR5|GXT-Z8U-2VE,TH8-45G-5P7|V4A-CWP-BR5|GXT-Z8U-2VE,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0003,binding_k/query_count,32/3,False,,0.0,,request_error,0.0,31976.0,,F3V-HXH-VT7|X8R-RCB-QT2|W6R-JKJ-BAZ,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0004,binding_k/query_count,32/3,True,1.0,1.0,1.0,correct,59.231593,37719.0,41.0,FG2-LWP-V9W|EWC-6ZQ-QZA|Z9Y-8KU-4SD,FG2-LWP-V9W|EWC-6ZQ-QZA|Z9Y-8KU-4SD,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0005,binding_k/query_count,32/3,True,1.0,1.0,1.0,correct,100.869493,37785.0,1856.0,QNX-SKG-JD7|SBE-F6K-TUW|RNP-8UW-8ED,QNX-SKG-JD7|SBE-F6K-TUW|RNP-8UW-8ED,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0006,binding_k/query_count,32/3,False,,0.0,,request_error,0.0,31986.0,,VK5-55F-676|LL5-ZX2-4QL|8AU-25C-PB6,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q03_0007,binding_k/query_count,32/3,True,1.0,1.0,1.0,correct,59.249778,37677.0,1622.0,SYL-EDZ-MW9|DH7-H7V-AWJ|KQS-NBF-ZN5,SYL-EDZ-MW9|DH7-H7V-AWJ|KQS-NBF-ZN5,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q05_0000,binding_k/query_count,32/5,False,,0.0,,request_error,0.0,31994.0,,9SR-A5T-VQ6|YFU-SWH-8JX|B9G-RFQ-UKN|HJD-RFU-GF9|XA2-752-HR9,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q05_0001,binding_k/query_count,32/5,True,1.0,1.0,1.0,correct,9.261715,37686.0,58.0,5S5-3G7-NLV|RAM-SVP-NYT|QHH-955-R4Z|QQ3-33S-KKH|JGQ-S7E-2QX,5S5-3G7-NLV|RAM-SVP-NYT|QHH-955-R4Z|QQ3-33S-KKH|JGQ-S7E-2QX,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q05_0002,binding_k/query_count,32/5,True,0.0,0.0,0.8,decoy_value_capture,63.34409,37719.0,59.0,LM3-4P5-CS4|VUU-GBK-JR5|JZY-NV6-J8U|HUE-EQS-VJM|Q86-U9P-L8R,LM3-4P5-CS4|VUU-GBK-JR5|8ZY-NV6-J8U|HUE-EQS-VJM|Q86-U9P-L8R,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q05_0003,binding_k/query_count,32/5,True,0.0,0.0,0.0,other_error,12.272932,37783.0,195.0,4MK-MAZ-LDW|4F5-9LM-U7X|AMR-9LQ-3FP|EDE-2AA-NTU|RAZ-XA4-M8Y,"To solve the problem, we need to follow these steps:   ### **Step 1: Identify Active Aliases**   First, we filter for active aliases from the ""M"" entries (alias-entity mappings) that match the requested aliases:   - **C-ALIAS-2503-006-R45**: Active (maps to `Huanan-Yiyao-Lenglian-Zhongxin-106`).   - **C-ALIAS-2503-008-A87**: Active (maps to `Huadong-Yiyao-Lengcang-Zhongxin-108`).   - **C-ALIAS-2503-013-F44**: Active (maps to `Huadong-Yiyao-Lengcang-Zhongxin-113`).   - **C-ALIAS-2",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
PAC-C_binding_capacity,seed_oss_36b,pac2_C_binding_v5_K32_Q05_0004,binding_k/query_count,32/5,False,,0.0,,request_error,0.0,31992.0,,SCR-STL-CDR|AEK-MEW-855|9CX-VVG-7BM|X6C-795-PGV|9EA-BJR-25F,,"PermissionDeniedError(""Error code: 403 - {'code': 30001, 'message': 'Sorry, your account balance is insufficient', 'data': None}"")",results\raw\pac_v21_queue\pac_v21_full_queue\PAC-C_binding_capacity\seed_oss_36b.jsonl
